Date,Ticker,Close,Daily Return,RSI,MA50,MA200,RollingVol20,MACD,MACD_Signal,MACD_Hist,Panic,Momentum,Volatility,RSI_Overbought,RSI_Oversold,MarketRegime,PrimarySignal,PatternBase,BaseScore,PatternKey,ScoreAdjustment,FinalScore,Future Close 5D,Future Return 5D,Success
2018-11-05,NVDA,5.294250011444092,-0.0146566408691233,35.80833501683314,6.3595000171661376,6.168727507591248,0.0488918832130454,-0.3537732864015064,-0.3655673498832574,0.0117940634817509,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,4.738500118255615,-0.10497235528869307,False
2018-11-08,NVDA,5.149750232696533,-0.0364843439765333,39.88479998721554,6.260535020828247,6.158700008392334,0.0464150415532867,-0.307853558699473,-0.3420133666914558,0.0341598079919827,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,5.059750080108643,-0.01747660537329873,False
2018-11-12,NVDA,4.738500118255615,-0.0784265574308373,36.73623785835023,6.178895015716552,6.146828758716583,0.0466841626106489,-0.323266687101909,-0.3316024305153403,0.0083357434134312,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.617500066757202,-0.23657276005536684,False
2018-11-14,NVDA,4.929749965667725,-0.0106366913745082,44.70833367292726,6.096085014343262,6.1353262591362,0.0471443989237491,-0.3145323618621631,-0.3260169664782825,0.0114846046161193,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,3.6177499294281006,-0.26613926575927593,False
2018-11-16,NVDA,4.110750198364258,-0.1875586475061645,41.28485693235148,6.007205018997192,6.121926262378692,0.0622198408707979,-0.3570653749253445,-0.3277177854725326,-0.0293475894528119,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.8262500762939458,-0.06920880820817568,False
2018-11-19,NVDA,3.617500066757202,-0.1199902956407638,26.476761921487626,5.942190022468567,6.113301261663437,0.0662131390772979,-0.4387481734026899,-0.3499238630585641,-0.0888243103441258,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.843250036239624,0.06240496622430986,True
2018-11-21,NVDA,3.6177499294281006,-0.0293131389107756,18.78188768008455,5.818585019111634,6.093227511644363,0.0642852292153806,-0.5315306480527635,-0.4084989462071726,-0.1230317018455909,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.934000015258789,0.08741623716393293,True
2018-11-29,NVDA,3.934000015258789,-0.0169300873970095,29.402792274309206,5.52084002494812,6.04541876077652,0.0589162093900429,-0.5011652432101066,-0.4904574541077828,-0.0107077891023237,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.6902499198913574,-0.06195986131723416,False
2018-12-04,NVDA,3.9277501106262207,-0.0760408897685057,32.03338087629551,5.368415031433106,6.014313759803772,0.0620603099619549,-0.4073702663398837,-0.459863694891506,0.0524934285516223,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.722500085830689,-0.05225638572073205,False
2018-12-07,NVDA,3.6902499198913574,-0.067471145463495,27.545496550963875,5.253700037002563,5.992093760967254,0.063070443542653,-0.3915589082440869,-0.4348722620020033,0.0433133537579164,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.661250114440918,-0.007858493619666068,False
2018-12-11,NVDA,3.704750061035156,-0.0241669715062636,52.41656273892208,5.129515042304993,5.968036259412766,0.0636442066176177,-0.3749744061091236,-0.4142072045116749,0.0392327984025513,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.673500061035156,-0.008435116940457878,False
2018-12-14,NVDA,3.661250114440918,-0.0163879026261944,51.09302329593783,4.920350036621094,5.933532507419586,0.0602766258298719,-0.3442565928088785,-0.3840862754292906,0.039829682620412,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.2392499446868896,-0.11526122405283115,False
2018-12-17,NVDA,3.5894999504089355,-0.0195971763166304,42.25674130019735,4.852495031356812,5.921912508010864,0.0595727491306663,-0.3393277344656633,-0.3751345672365651,0.0358068327709018,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.177000045776367,-0.11491848734684454,False
2018-12-19,NVDA,3.46274995803833,-0.0573703823316226,33.64684600332109,4.727405033111572,5.897867507934571,0.0371803394411291,-0.3267025230099056,-0.3574103471628036,0.0307078241528979,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.279249906539917,-0.05299257922809045,False
2018-12-20,NVDA,3.377500057220459,-0.0246191327271477,33.29330821886238,4.662185029983521,5.884525008201599,0.0367335936927543,-0.331193585737521,-0.3521669948777471,0.0209734091402261,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.341249942779541,-0.010732824227026155,False
2018-12-21,NVDA,3.2392499446868896,-0.0409326751121784,24.379538088590408,4.604125027656555,5.870573757886887,0.0372390606336087,-0.3419664377548539,-0.3501268834531685,0.0081604456983145,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.3375000953674316,0.030331142195956413,True
2018-12-24,NVDA,3.177000045776367,-0.0192173805583069,15.33248227098818,4.550100026130676,5.855792506933212,0.0373359019370433,-0.3514754569093892,-0.3503965981444126,-0.0010788587649765,PANIC,,VOLATILE,,OVERSOLD,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.4054999351501465,0.07192316212823362,True
2018-12-27,NVDA,3.279249906539917,-0.0145004348138547,25.698929270386557,4.441275029182434,5.826642507314682,0.0366213137731897,-0.3361482206681727,-0.346349774483142,0.0102015538149692,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,3.404750108718872,0.038271008845244106,True
2019-01-03,NVDA,3.1997499465942383,-0.0604169703344412,29.119231361879784,4.228160033226013,5.7693675053119655,0.0341685223229876,-0.2847568754053116,-0.3171709817613125,0.0324141063560009,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.630749940872192,0.13469802374298123,True
2019-01-08,NVDA,3.4957499504089355,-0.024895421698285,47.05790102499395,4.112025032043457,5.729296255111694,0.0347116718961345,-0.2062265537399006,-0.2738912507988772,0.0676646970589766,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.7467501163482666,0.07180152170494027,True
2019-01-22,NVDA,3.719249963760376,-0.0519977055420978,63.07586521162866,3.852910017967224,5.640956252813339,0.0337604412408889,-0.0079031335947021,-0.0820296296387045,0.0741264960440024,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.2899999618530273,-0.11541305534445771,False
2019-01-28,NVDA,3.4502499103546143,-0.1382453844900573,45.88863032422747,3.748060011863709,5.6061412513256075,0.0459367804112736,0.0086732983266832,-0.0241249698357468,0.0327982681624301,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.7295000553131104,0.08093620816290231,True
2019-01-29,NVDA,3.2899999618530273,-0.0464458959974631,43.9830377300344,3.714205012321472,5.593266252279282,0.0470999264901877,-0.0265938229085476,-0.024618740450307,-0.0019750824582406,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.7487499713897705,0.1394376944850666,True
2019-02-07,NVDA,3.685499906539917,-0.0364706246809788,47.321871501531014,3.653165006637573,5.5191275036334995,0.0440530561511522,-0.0003495205369739,-0.0182442225204371,0.0178947019834632,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.8632500171661377,0.048229579469206675,True
2019-02-11,NVDA,3.661250114440918,-0.0116082828385418,48.328052936204585,3.647085008621216,5.501222503185272,0.0436568852223038,-0.0003548370259949,-0.0114943222747274,0.0111394852487324,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,3.9159998893737793,0.06957999780677705,True
2019-02-21,NVDA,3.89424991607666,-0.0175338937846778,67.89754396328442,3.63356999874115,5.436838752031326,0.0420980545335328,0.0617046137119117,0.0339141820200419,0.0277904316918698,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,3.8564999103546143,-0.009693780968243018,False
2019-02-26,NVDA,3.927500009536743,-0.010019559667985,60.86956269601203,3.646584997177124,5.401853752136231,0.0239776828181993,0.0723453059887351,0.0523926524424109,0.0199526535463242,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,3.913000106811523,-0.003691891200512171,False
2019-02-27,NVDA,3.8852500915527344,-0.0107574584039256,53.821758831466475,3.6498449993133546,5.388763751983642,0.0209449233377347,0.0674937040154044,0.0554128627570096,0.0120808412583948,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,3.8012499809265137,-0.021620258322328535,False
2019-03-06,NVDA,3.8012499809265137,-0.0285586820430904,48.369349343557815,3.6825850009918217,5.329625005722046,0.0174223427397967,0.0440615072282866,0.0541982983715222,-0.0101367911432356,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.2154998779296875,0.10897728354666243,True
2019-03-07,NVDA,3.7314999103546143,-0.0183492458854017,40.09026004907887,3.692430000305176,5.317540005445481,0.0172906548858945,0.0291482564201386,0.0491882899812455,-0.0200400335611069,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.138999938964844,0.10920542366340394,True
2019-03-14,NVDA,4.138999938964844,-0.0181472995326984,58.5183186260769,3.767420001029968,5.264668757915497,0.0222965218364172,0.0781771861441553,0.053598269450494,0.0245789166936613,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.598499774932861,0.11101711590818183,True
2019-03-22,NVDA,4.4375,-0.0350113695363205,67.52961595951382,3.8794700002670286,5.203293759822845,0.0274164538427277,0.1666601673065306,0.1174263061045685,0.0492338612019621,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.488999843597412,0.011605598557163293,True
2019-03-25,NVDA,4.3445000648498535,-0.0209577318648217,63.794762959367624,3.893745002746582,5.191872510910034,0.0280056870078088,0.1620679258165251,0.1263546300469598,0.0357132957695653,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.557000160217285,0.04891243922096147,True
2019-04-09,NVDA,4.731500148773193,-0.0131915244865404,67.8177543590025,4.075570006370544,5.08396125793457,0.0224683718761131,0.1977499532282625,0.1806297656581963,0.0171201875700661,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,4.705249786376953,-0.005547999909298652,False
2019-04-15,NVDA,4.617499828338623,-0.0279459056197172,63.430519813204086,4.176009993553162,5.057782504558563,0.0218247264218642,0.1712728611173455,0.1841462103654557,-0.0128733492481102,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.766749858856201,0.032322693246591476,True
2019-04-25,NVDA,4.672749996185303,-0.0222838615981499,47.81199051086632,4.312849984169007,5.010641250610352,0.0142683269788375,0.1149798453874133,0.1416965592589258,-0.0267167138715124,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.579750061035156,-0.019902613070690477,False
2019-04-26,NVDA,4.452250003814697,-0.0471884848431042,32.61224106646421,4.325454983711243,5.00124624967575,0.0181364284594354,0.0867913914254598,0.1307155256922326,-0.0439241342667727,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.575250148773193,0.027626513527566805,True
2019-05-06,NVDA,4.496250152587891,-0.0172668146257501,42.6224732858092,4.39787000656128,4.949393756389618,0.0165331805120028,0.0211481047844799,0.0608458906833297,-0.0396977858988498,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,3.961250066757202,-0.11898806064488214,False
2019-05-07,NVDA,4.327750205993652,-0.0374756610232763,29.085899359638177,4.405080008506775,4.9395287585258485,0.0181392178505938,-0.0004619132817156,0.0485843298903206,-0.0490462431720363,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,4.051000118255615,-0.06394779609848004,False
2019-05-09,NVDA,4.254749774932861,-0.0214467050585644,29.20217397299672,4.420880002975464,4.920005006790161,0.0179662846689708,-0.0350264723922624,0.0215651241698797,-0.0565915965621422,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,4.004749774932861,-0.058757861971787735,False
2019-05-13,NVDA,3.961250066757202,-0.0614263537689964,15.054236351957556,4.429160003662109,4.898341256380081,0.0218103808336551,-0.0861747766223723,-0.0118244343342463,-0.0743503422881259,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.793750047683716,-0.04228463647855659,False
2019-05-15,NVDA,3.989500045776367,-0.0151814541308209,21.16479513805039,4.433320002555847,4.875186258554459,0.0216620638243691,-0.1225013183319045,-0.0487814770168213,-0.0737198413150832,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.805000066757202,-0.04624639100192336,False
2019-05-17,NVDA,3.913249969482422,-0.0228478208609109,22.59611945882598,4.441024999618531,4.853652507066727,0.0220705965175657,-0.1488232597020076,-0.0824286125736922,-0.0663946471283154,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.628750085830689,-0.07270168935550053,False
2019-05-20,NVDA,3.793750047683716,-0.030537257453684,17.2891649401612,4.4415799999237064,4.841812508106232,0.0220664300150567,-0.1682550077636682,-0.0995938916116874,-0.0686611161519807,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.583250045776367,-0.0554859965104633,False
2019-05-22,NVDA,3.805000066757202,-0.0184444283578442,17.467953370630042,4.433379993438721,4.817380008697509,0.022580980598863,-0.1839243693358927,-0.1285186842890731,-0.0554056850468195,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.477750062942505,-0.08600525573540789,False
2019-05-23,NVDA,3.683000087738037,-0.0320630688248947,15.89907336974052,4.422729997634888,4.804041259288788,0.0229392280245039,-0.198583336893694,-0.1425316148099973,-0.0560517220836966,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.3864998817443848,-0.0805050770921246,False
2019-05-24,NVDA,3.628750085830689,-0.0147298399714854,16.20565870730033,4.412525000572205,4.790066260099411,0.0213824544833209,-0.2121328604954784,-0.1564518639470935,-0.0556809965483848,PANIC,,,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|,60,,0.0,60.0,3.3445000648498535,-0.0783327631436391,False
2019-05-28,NVDA,3.583250045776367,-0.0125387637555938,17.923277026374592,4.399284996986389,4.775680011510849,0.0210119009931568,-0.2239607484442816,-0.1699536408465312,-0.0540071075977504,PANIC,,,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|,60,,0.0,60.0,3.575000047683716,-0.0023023785633871042,False
2019-05-29,NVDA,3.508500099182129,-0.0208609350838765,15.452654159788835,4.3849799966812135,4.7611650121212,0.0205605072856392,-0.2366383116829773,-0.1832905750138204,-0.0533477366691569,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.5320000648498535,0.0066980091216764445,True
2019-05-31,NVDA,3.3864998817443848,-0.0262382803670813,15.522920523681409,4.347209997177124,4.731622512340546,0.0195712523210244,-0.2583901667399431,-0.208396343264227,-0.049993823475716,PANIC,,VOLATILE,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.637500047683716,0.07411787234731601,True
2019-06-03,NVDA,3.3445000648498535,-0.0124021315107494,18.9216191571185,4.322130002975464,4.715666263103485,0.0193119617902275,-0.2682470539372059,-0.2203664853988228,-0.0478805685383831,PANIC,,,,OVERSOLD,BEAR,PANIC,PANIC|BEAR|,60,,0.0,60.0,3.710750102996826,0.10950815698770659,True
2019-06-05,NVDA,3.5320000648498535,-0.0120279670658249,29.47508507774441,4.288630003929138,4.686636263132096,0.0262432604722888,-0.2443042219100699,-0.2306194393340626,-0.0136847825760072,PANIC,,,,,BEAR,PANIC,PANIC|BEAR|,60,,0.0,60.0,3.6549999713897705,0.03482443496080337,True
2019-06-12,NVDA,3.6549999713897705,-0.030182416548119,43.08436523489455,4.209730005264282,4.61901376247406,0.0248307331737911,-0.1509841585596505,-0.1960770404170596,0.0450928818574091,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.828000068664551,0.04733244832530027,True
2019-06-14,NVDA,3.615999937057495,-0.0244165965315741,49.392994614385046,4.170370011329651,4.587111262083053,0.0254168483200622,-0.1295127565575624,-0.1731142026183939,0.0436014460608314,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.7939999103546143,0.049225657189022484,True
2019-06-21,NVDA,3.7939999103546143,-0.0151849583589028,71.18283692013563,4.072635011672974,4.507340009212494,0.0257327404416764,-0.0521266284955359,-0.1076380697306222,0.0555114412350862,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,4.10575008392334,0.08216926223901444,True
2019-07-02,NVDA,4.055749893188477,-0.0237107175381716,70.98714825640556,3.9740050268173217,4.408488758802414,0.0222426312140416,0.0578466400993988,-0.0037077638641763,0.0615544039635752,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.001500129699707,-0.013376013047520646,False
2019-07-05,NVDA,4.0057501792907715,-0.0154838038263465,71.92686943572812,3.9445750284194943,4.380066260099411,0.0222563478950898,0.0628399176264586,0.0204145977837409,0.0424253198427177,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.190249919891357,0.04605872367039427,True
2019-07-08,NVDA,3.9302499294281006,-0.0188479676673293,65.95074516699907,3.9297250270843502,4.365840010643005,0.0228556307340229,0.0552920605703675,0.0273900903410662,0.0279019702293012,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.1817498207092285,0.06399081376428502,True
2019-07-19,NVDA,4.210999965667725,-0.0102244558682129,57.59652726249,3.870710005760193,4.247517513036728,0.0188441467334655,0.0974921568274913,0.0771044131757745,0.0203877436517168,PANIC,,,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|,55,,0.0,55.0,4.3767499923706055,0.03936120352748529,True
2019-07-25,NVDA,4.334499835968018,-0.0295533359973156,69.17467236034605,3.8904699993133542,4.19460000872612,0.01765557455205,0.1254051178043171,0.1019370629874886,0.0234680548168284,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,4.123000144958496,-0.0487944858722754,False
2019-07-31,NVDA,4.2179999351501465,-0.0383585256635414,53.8730104522781,3.9234750032424928,4.154841257333755,0.018412055794725,0.1079812912248963,0.1120635333351331,-0.0040822421102367,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,3.847249984741211,-0.08789709722831897,False
2019-08-01,NVDA,4.123000144958496,-0.022522473127603,46.04063436093666,3.92840500831604,4.1446387588977815,0.0192138745022591,0.0868254589714316,0.1070159184623928,-0.0201904594909611,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,3.9565000534057617,-0.04038323689033255,False
2019-08-02,NVDA,4.029749870300293,-0.0226170922579829,41.86295366559813,3.932900004386902,4.135365008115769,0.0195952268507481,0.0618221444528614,0.0979771636604865,-0.036155019207625,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,3.8545000553131104,-0.04348900567719931,False
2019-08-05,NVDA,3.7697501182556152,-0.0645200720672279,32.87786027232154,3.9346350049972534,4.1234850084781645,0.0241080557269118,0.0207874061973933,0.0825392121678679,-0.0617518059704745,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.786250114440918,0.004376946924253381,True
2019-08-09,NVDA,3.8545000553131104,-0.0257803606004881,33.32684562475799,3.9600099992752074,4.082947510480881,0.0236242890404616,-0.0475035578551503,0.0142680145600391,-0.0617715724151895,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,3.989000082015991,0.034894285840645835,True
2019-08-12,NVDA,3.786250114440918,-0.0177065611344628,25.68788501813303,3.968005003929138,4.07424625992775,0.02381833106892,-0.0624316590849662,-0.0010719201689619,-0.0613597389160043,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,4.269499778747559,0.1276327896203967,True
2019-08-14,NVDA,3.7517499923706055,-0.0383210246905401,27.62526020545475,3.982674999237061,4.061605008840561,0.0258378637656064,-0.0768545666479227,-0.0263356977701984,-0.0505188688777243,PANIC,,VOLATILE,,,BEAR,PANIC,PANIC|BEAR|VOLATILE,60,,0.0,60.0,4.280749797821045,0.14100081469346046,True
2019-08-20,NVDA,4.196750164031982,-0.0170393766215199,49.384153434846766,4.016669993400574,4.0427600085735325,0.0346603196135222,-0.0201354179183175,-0.040073868123797,0.0199384502054795,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,4.045000076293945,-0.03615895200019361,False
2019-08-23,NVDA,4.060999870300293,-0.0527175879493122,59.14011850527013,4.04663999080658,4.025303755998611,0.0359894681513658,0.0186817581222049,-0.0128031830979604,0.0314849412201654,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,4.187749862670898,0.031211523373240804,True
2019-08-27,NVDA,4.045000076293945,-0.0220610316974941,55.87754926184823,4.0654299926757815,4.0131037557125095,0.0365537149848309,0.016575694465339,-0.0014035154886577,0.0179792099539967,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,4.218999862670898,0.04301601559829211,True
2019-09-03,NVDA,4.104249954223633,-0.0199390869047776,56.578097935508,4.089449992179871,3.9955275046825407,0.0326216785050151,0.0229240471573843,0.0114818249484762,0.0114422222089081,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,4.579500198364258,0.11579466393160359,True
2019-09-13,NVDA,4.548500061035156,-0.0126444782686776,73.4374885375784,4.169130001068115,4.0131300044059754,0.0320742214957289,0.1386598424698402,0.0961571498405463,0.0425026926292939,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,4.317249774932861,-0.05084099879063573,False
2019-09-19,NVDA,4.423500061035156,-0.0168907079010632,64.07930241881887,4.210824995040894,4.0235812532901765,0.0243398029104161,0.1146049733694916,0.113341606629156,0.0012633667403355,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,4.433499813079834,0.00226059724351799,True
2019-09-20,NVDA,4.317249774932861,-0.0240195059650187,56.63420823393132,4.214029989242554,4.023912502527237,0.0250224292195004,0.0954048857788789,0.1097542624591006,-0.0143493766802216,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,4.294000148773193,-0.005385286321551671,False
2019-09-24,NVDA,4.3132500648498535,-0.0132120225805476,55.29941363991002,4.220274991989136,4.027908750772476,0.0217694567275335,0.0687253567242276,0.0973578152028718,-0.0286324584786442,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,4.349999904632568,0.008520220073072467,True
2019-09-27,NVDA,4.294000148773193,-0.0314649081285816,37.07867893339681,4.2304549884796145,4.037867500782013,0.0222187088013483,0.0498289899417967,0.078768482580583,-0.0289394926387862,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,4.54925012588501,0.059443402018684595,True
2019-10-08,NVDA,4.430749893188477,-0.0385179281763696,46.98795382082107,4.244755001068115,4.067565001249314,0.0202163789834282,0.0535493463213834,0.053932565987601,-0.0003832196662176,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,4.909249782562256,0.10799523803169107,True
2019-10-16,NVDA,4.855249881744385,-0.0109996238141476,67.35241285085472,4.321464991569519,4.10991124868393,0.0238967253130758,0.1159083677733843,0.0792501781429573,0.0366581896304269,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,4.8772501945495605,0.004531242127804048,True
2019-10-18,NVDA,4.762249946594238,-0.0195584462094134,68.4080698790801,4.357779994010925,4.124982500076294,0.0231347999078198,0.1242157991196863,0.0956621945056543,0.028553604614032,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,5.113500118255615,0.07375718947985424,True
2019-10-29,NVDA,5.072999954223633,-0.0187146874416607,75.40608047253,4.511260013580323,4.173897503614426,0.0226486061860935,0.1733535425183667,0.1437388247850331,0.0296147177333336,PANIC,,VOLATILE,OVERBOUGHT,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,5.240250110626221,0.03296868872694159,True
